date,lead5_primary_action,lead5_primary_execution_signal,lead5_primary_applied_orders,lead5_primary_weight,lead5_primary_gross_ret1d,lead5_primary_trade_cost1d,lead5_primary_strategy_ret1d,lead5_primary_turnover1d,lead5_primary_trade_count,lead5_primary_nav,lead10_primary_action,lead10_primary_execution_signal,lead10_primary_applied_orders,lead10_primary_weight,lead10_primary_gross_ret1d,lead10_primary_trade_cost1d,lead10_primary_strategy_ret1d,lead10_primary_turnover1d,lead10_primary_trade_count,lead10_primary_nav,spy_ret1d
2025-02-06,HOLD_STRATEGIC,NONE,NONE,1.0,0.003475550142989503,0.0,0.003475550142989503,0.0,0,3.1623307819850806,HOLD_STRATEGIC,NONE,NONE,1.0,0.003475550142989503,0.0,0.003475550142989503,0.0,0,3.279741644409965,0.003475550142989503
2025-02-05,HOLD_STRATEGIC,NONE,NONE,1.0,0.0040546427059684476,0.0,0.0040546427059684476,0.0,0,3.1513780096928783,HOLD_STRATEGIC,NONE,NONE,1.0,0.0040546427059684476,0.0,0.0040546427059684476,0.0,0,3.2683822181244184,0.0040546427059684476
2025-02-04,SHORT_TERM_WATCH,NONE,NONE,1.0,0.006708237484643886,0.0,0.006708237484643886,0.0,0,3.138651897669419,SHORT_TERM_WATCH,NONE,NONE,1.0,0.006708237484643886,0.0,0.006708237484643886,0.0,0,3.2551836116369066,0.006708237484643886
2025-02-03,HOLD_STRATEGIC,NONE,NONE,1.0,-0.006729584200247607,0.0,-0.006729584200247607,0.0,0,3.1177373749435477,HOLD_STRATEGIC,NONE,NONE,1.0,-0.006729584200247607,0.0,-0.006729584200247607,0.0,0,3.2334925755353825,-0.006729584200247607
2025-01-31,SHORT_TERM_WATCH,NONE,NONE,1.0,-0.005321947511904845,0.0,-0.005321947511904845,0.0,0,3.1388606016552263,SHORT_TERM_WATCH,NONE,NONE,1.0,-0.005321947511904845,0.0,-0.005321947511904845,0.0,0,3.2554000643740792,-0.005321947511904845
2025-01-30,SHORT_TERM_WATCH,NONE,NONE,1.0,0.005367237145750714,0.0,0.005367237145750714,0.0,0,3.155654831031666,SHORT_TERM_WATCH,NONE,NONE,1.0,0.005367237145750714,0.0,0.005367237145750714,0.0,0,3.2728178290764505,0.005367237145750714
2025-01-29,SHORT_TERM_WATCH,NONE,NONE,1.0,-0.0044829682753841915,0.0,-0.0044829682753841915,0.0,0,3.1388081035847226,SHORT_TERM_WATCH,NONE,NONE,1.0,-0.0044829682753841915,0.0,-0.0044829682753841915,0.0,0,3.2553456171577846,-0.0044829682753841915
2025-01-28,HOLD_STRATEGIC,NONE,NONE,1.0,0.008592330306164131,0.0,0.008592330306164131,0.0,0,3.1529426454383285,HOLD_STRATEGIC,NONE,NONE,1.0,0.008592330306164131,0.0,0.008592330306164131,0.0,0,3.2700049455892106,0.008592330306164131
2025-01-27,HOLD_STRATEGIC,NONE,NONE,1.0,-0.014145337846320327,0.0,-0.014145337846320327,0.0,0,3.126082313635316,HOLD_STRATEGIC,NONE,NONE,1.0,-0.014145337846320327,0.0,-0.014145337846320327,0.0,0,3.2421473447022757,-0.014145337846320327
2025-01-24,HOLD_STRATEGIC,NONE,NONE,1.0,-0.0029193280664033816,0.0,-0.0029193280664033816,0.0,0,3.1709362785850557,HOLD_STRATEGIC,NONE,NONE,1.0,-0.0029193280664033816,0.0,-0.0029193280664033816,0.0,0,3.288666645466322,-0.0029193280664033816
2025-01-23,HOLD_STRATEGIC,NONE,NONE,1.0,0.005458022935284301,0.0,0.005458022935284301,0.0,0,3.180220385212956,HOLD_STRATEGIC,NONE,NONE,1.0,0.005458022935284301,0.0,0.005458022935284301,0.0,0,3.2982954519504917,0.005458022935284301
2025-01-22,HOLD_STRATEGIC,NONE,NONE,1.0,0.005621620182496123,0.0,0.005621620182496123,0.0,0,3.162956893942502,HOLD_STRATEGIC,NONE,NONE,1.0,0.005621620182496123,0.0,0.005621620182496123,0.0,0,3.2803910026214833,0.005621620182496123
2025-01-21,HOLD_STRATEGIC,NONE,NONE,1.0,0.009153350710418673,0.0,0.009153350710418673,0.0,0,3.1452753505523297,HOLD_STRATEGIC,NONE,NONE,1.0,0.009153350710418673,0.0,0.009153350710418673,0.0,0,3.262052979754126,0.009153350710418673
2025-01-17,HOLD_STRATEGIC,NONE,NONE,1.0,0.0100400598314212,0.0,0.0100400598314212,0.0,0,3.1167466751590673,HOLD_STRATEGIC,NONE,NONE,1.0,0.0100400598314212,0.0,0.0100400598314212,0.0,0,3.2324650930978156,0.0100400598314212
2025-01-16,HOLD_STRATEGIC,NONE,NONE,1.0,-0.0019232490094934773,0.0,-0.0019232490094934773,0.0,0,3.085765405858518,HOLD_STRATEGIC,NONE,NONE,1.0,-0.0019232490094934773,0.0,-0.0019232490094934773,0.0,0,3.2003335527477237,-0.0019232490094934773
2025-01-15,HOLD_STRATEGIC,NONE,NONE,1.0,0.018190078010056787,0.0,0.018190078010056787,0.0,0,3.091711537009712,HOLD_STRATEGIC,NONE,NONE,1.0,0.018190078010056787,0.0,0.018190078010056787,0.0,0,3.2065004515651365,0.018190078010056787
2025-01-14,SHORT_TERM_WATCH,NONE,NONE,1.0,0.0013758993292889432,0.0,0.0013758993292889432,0.0,0,3.036477769506584,SHORT_TERM_WATCH,NONE,NONE,1.0,0.0013758993292889432,0.0,0.0013758993292889432,0.0,0,3.1492159674467635,0.0013758993292889432
2025-01-13,SHORT_TERM_WARNING_EARLY,NONE,NONE,1.0,0.0015504728649695654,0.0,0.0015504728649695654,0.0,0,3.032305622234752,SHORT_TERM_WARNING_EARLY,NONE,NONE,1.0,0.0015504728649695654,0.0,0.0015504728649695654,0.0,0,3.144888916895319,0.0015504728649695654
2025-01-10,SHORT_TERM_WARNING_TREND,NONE,NONE,1.0,-0.015267486638264827,0.0,-0.015267486638264827,0.0,0,3.02761139292435,SHORT_TERM_WARNING_TREND,NONE,NONE,1.0,-0.015267486638264827,0.0,-0.015267486638264827,0.0,0,3.1400204004689414,-0.015267486638264827
2025-01-08,HOLD_STRATEGIC,NONE,NONE,1.0,0.0014609464343768863,0.0,0.0014609464343768863,0.0,0,3.0745520756581097,HOLD_STRATEGIC,NONE,NONE,1.0,0.0014609464343768863,0.0,0.0014609464343768863,0.0,0,3.188703894572713,0.0014609464343768863
2025-01-07,HOLD_STRATEGIC,NONE,NONE,1.0,-0.011304032781944029,0.0,-0.011304032781944029,0.0,0,3.0700668724075673,HOLD_STRATEGIC,NONE,NONE,1.0,-0.011304032781944029,0.0,-0.011304032781944029,0.0,0,3.1840521649155096,-0.011304032781944029
2025-01-06,HOLD_STRATEGIC,NONE,NONE,1.0,0.0057607293349144495,0.0,0.0057607293349144495,0.0,0,3.1051677909094444,HOLD_STRATEGIC,NONE,NONE,1.0,0.0057607293349144495,0.0,0.0057607293349144495,0.0,0,3.2204563086007507,0.0057607293349144495
2025-01-03,SHORT_TERM_WATCH,NONE,NONE,1.0,0.012503430133333104,0.0,0.012503430133333104,0.0,0,3.0873822176004206,SHORT_TERM_WATCH,NONE,NONE,1.0,0.012503430133333104,0.0,0.012503430133333104,0.0,0,3.202010393396809,0.012503430133333104
2025-01-02,SHORT_TERM_WARNING_EARLY,NONE,NONE,1.0,-0.002457095136152776,0.0,-0.002457095136152776,0.0,0,3.0492560575264953,SHORT_TERM_WARNING_EARLY,NONE,NONE,1.0,-0.002457095136152776,0.0,-0.002457095136152776,0.0,0,3.1624686871185683,-0.002457095136152776
2024-12-31,SHORT_TERM_WARNING_EARLY,NONE,NONE,1.0,-0.0036380105014562902,0.0,-0.0036380105014562902,0.0,0,3.0567668244231387,SHORT_TERM_WARNING_EARLY,NONE,NONE,1.0,-0.0036380105014562902,0.0,-0.0036380105014562902,0.0,0,3.1702583134007734,-0.0036380105014562902
2024-12-30,SHORT_TERM_WATCH,NONE,NONE,1.0,-0.011411663108467862,0.0,-0.011411663108467862,0.0,0,3.067927978627096,SHORT_TERM_WATCH,NONE,NONE,1.0,-0.011411663108467862,0.0,-0.011411663108467862,0.0,0,3.181833858391491,-0.011411663108467862
2024-12-27,HOLD_STRATEGIC,NONE,NONE,1.0,-0.010526494146641974,0.0,-0.010526494146641974,0.0,0,3.103342275181736,HOLD_STRATEGIC,NONE,NONE,1.0,-0.010526494146641974,0.0,-0.010526494146641974,0.0,0,3.2185630152144933,-0.010526494146641974
2024-12-26,HOLD_STRATEGIC,NONE,NONE,1.0,6.654786640147847e-05,0.0,6.654786640147847e-05,0.0,0,3.136357120047697,HOLD_STRATEGIC,NONE,NONE,1.0,6.654786640147847e-05,0.0,6.654786640147847e-05,0.0,0,3.252803633624012,6.654786640147847e-05
2024-12-24,HOLD_STRATEGIC,NONE,NONE,1.0,0.011115009681411214,0.0,0.011115009681411214,0.0,0,3.1361484160618898,HOLD_STRATEGIC,NONE,NONE,1.0,0.011115009681411214,0.0,0.011115009681411214,0.0,0,3.2525871808868394,0.011115009681411214
2024-12-23,SHORT_TERM_WATCH,NONE,NONE,1.0,0.005988309811411963,0.0,0.005988309811411963,0.0,0,3.101673287443382,SHORT_TERM_WATCH,NONE,NONE,1.0,0.005988309811411963,0.0,0.005988309811411963,0.0,0,3.216832061381114,0.005988309811411963
2024-12-20,SHORT_TERM_WATCH,NONE,NONE,1.0,0.01201094914470513,0.0,0.01201094914470513,0.0,0,3.083210070328589,SHORT_TERM_WATCH,NONE,NONE,1.0,0.01201094914470513,0.0,0.01201094914470513,0.0,0,3.1976833428453646,0.01201094914470513
2024-12-19,SHORT_TERM_WARNING_EARLY,NONE,NONE,1.0,-0.00030700865352240037,0.0,-0.00030700865352240037,0.0,0,3.046617304817053,SHORT_TERM_WARNING_EARLY,NONE,NONE,1.0,-0.00030700865352240037,0.0,-0.00030700865352240037,0.0,0,3.15973196292774,-0.00030700865352240037
2024-12-18,SHORT_TERM_WARNING_EARLY,NONE,NONE,1.0,-0.029803408098784567,0.0,-0.029803408098784567,0.0,0,3.0475529299386115,SHORT_TERM_WARNING_EARLY,NONE,NONE,1.0,-0.029803408098784567,0.0,-0.029803408098784567,0.0,0,3.1607023258929976,-0.029803408098784567
2024-12-17,HOLD_STRATEGIC,NONE,NONE,1.0,-0.0041201658890087645,0.0,-0.0041201658890087645,0.0,0,3.1411705167574024,HOLD_STRATEGIC,NONE,NONE,1.0,-0.0041201658890087645,0.0,-0.0041201658890087645,0.0,0,3.2577957418910595,-0.0041201658890087645
2024-12-16,HOLD_STRATEGIC,NONE,NONE,1.0,0.004270147402686719,0.0,0.004270147402686719,0.0,0,3.154166204762529,HOLD_STRATEGIC,NONE,NONE,1.0,0.004270147402686719,0.0,0.004270147402686719,0.0,0,3.271273933164086,0.004270147402686719
2024-12-13,HOLD_STRATEGIC,NONE,NONE,1.0,-0.00019890104099062889,0.0,-0.00019890104099062889,0.0,0,3.1407547191560488,HOLD_STRATEGIC,NONE,NONE,1.0,-0.00019890104099062889,0.0,-0.00019890104099062889,0.0,0,3.257364506576723,-0.00019890104099062889
2024-12-12,HOLD_STRATEGIC,NONE,NONE,1.0,-0.0051525329683163035,0.0,-0.0051525329683163035,0.0,0,3.141379542817262,HOLD_STRATEGIC,NONE,NONE,1.0,-0.0051525329683163035,0.0,-0.0051525329683163035,0.0,0,3.258012528660234,-0.0051525329683163035
2024-12-11,HOLD_STRATEGIC,NONE,NONE,1.0,0.007730679494154513,0.0,0.007730679494154513,0.0,0,3.157649435636766,HOLD_STRATEGIC,NONE,NONE,1.0,0.007730679494154513,0.0,0.007730679494154513,0.0,0,3.274886489263659,0.007730679494154513
2024-12-10,HOLD_STRATEGIC,NONE,NONE,1.0,-0.003109053255268557,0.0,-0.003109053255268557,0.0,0,3.1334259240988827,HOLD_STRATEGIC,NONE,NONE,1.0,-0.003109053255268557,0.0,-0.003109053255268557,0.0,0,3.2497636083755403,-0.003109053255268557
2024-12-09,HOLD_STRATEGIC,NONE,NONE,1.0,-0.005149668320054368,0.0,-0.005149668320054368,0.0,0,3.1431982949898756,HOLD_STRATEGIC,NONE,NONE,1.0,-0.005149668320054368,0.0,-0.005149668320054368,0.0,0,3.259898807374454,-0.005149668320054368
2024-12-06,HOLD_STRATEGIC,NONE,NONE,1.0,0.0018957847437637287,0.0,0.0018957847437637287,0.0,0,3.159468509883432,HOLD_STRATEGIC,NONE,NONE,1.0,0.0018957847437637287,0.0,0.0018957847437637287,0.0,0,3.276773102009881,0.0018957847437637287
2024-12-05,HOLD_STRATEGIC,NONE,NONE,1.0,-0.0016457068463852087,0.0,-0.0016457068463852087,0.0,0,3.153490171327021,HOLD_STRATEGIC,NONE,NONE,1.0,-0.0016457068463852087,0.0,-0.0016457068463852087,0.0,0,3.270572799992287,-0.0016457068463852087
2024-12-04,HOLD_STRATEGIC,NONE,NONE,1.0,0.006209413660710039,0.0,0.006209413660710039,0.0,0,3.158688446529072,HOLD_STRATEGIC,NONE,NONE,1.0,0.006209413660710039,0.0,0.006209413660710039,0.0,0,3.2759640765014977,0.006209413660710039
2024-12-03,HOLD_STRATEGIC,NONE,NONE,1.0,0.0004639564357225012,0.0,0.0004639564357225012,0.0,0,3.1391958807435385,HOLD_STRATEGIC,NONE,NONE,1.0,0.0004639564357225012,0.0,0.0004639564357225012,0.0,0,3.255747791687964,0.0004639564357225012
2024-12-02,HOLD_STRATEGIC,NONE,NONE,1.0,0.0017923129824746198,0.0,0.0017923129824746198,0.0,0,3.137740106027722,HOLD_STRATEGIC,NONE,NONE,1.0,0.0017923129824746198,0.0,0.0017923129824746198,0.0,0,3.254237967039783,0.0017923129824746198
2024-11-29,HOLD_STRATEGIC,NONE,NONE,1.0,0.00621221866016386,0.0,0.00621221866016386,0.0,0,3.13212635529837,HOLD_STRATEGIC,NONE,NONE,1.0,0.00621221866016386,0.0,0.00621221866016386,0.0,0,3.248415789248238,0.00621221866016386
2024-11-27,HOLD_STRATEGIC,NONE,NONE,1.0,-0.0030301626777003987,0.0,-0.0030301626777003987,0.0,0,3.112789029205983,HOLD_STRATEGIC,NONE,NONE,1.0,-0.0030301626777003987,0.0,-0.0030301626777003987,0.0,0,3.2283605078595765,-0.0030301626777003987
2024-11-26,HOLD_STRATEGIC,NONE,NONE,1.0,0.005221465631339628,0.0,0.005221465631339628,0.0,0,3.122249954488526,HOLD_STRATEGIC,NONE,NONE,1.0,0.005221465631339628,0.0,0.005221465631339628,0.0,0,3.23817269791274,0.005221465631339628
2024-11-25,HOLD_STRATEGIC,NONE,NONE,1.0,0.003392069412048837,0.0,0.003392069412048837,0.0,0,3.1060319155914216,HOLD_STRATEGIC,NONE,NONE,1.0,0.003392069412048837,0.0,0.003392069412048837,0.0,0,3.2213525164616064,0.003392069412048837
2024-11-22,HOLD_STRATEGIC,NONE,NONE,1.0,0.0030993957655054416,0.0,0.0030993957655054416,0.0,0,3.095531657342521,HOLD_STRATEGIC,NONE,NONE,1.0,0.0030993957655054416,0.0,0.0030993957655054416,0.0,0,3.210462405138603,0.0030993957655054416
2024-11-21,HOLD_STRATEGIC,NONE,NONE,1.0,0.005368410206432417,0.0,0.005368410206432417,0.0,0,3.0859670242151793,HOLD_STRATEGIC,NONE,NONE,1.0,0.005368410206432417,0.0,0.005368410206432417,0.0,0,3.200542656780857,0.005368410206432417
2024-11-20,SHORT_TERM_WATCH,NONE,NONE,1.0,0.0003388210162236227,0.0,0.0003388210162236227,0.0,0,3.0694887494839205,SHORT_TERM_WATCH,NONE,NONE,1.0,0.0003388210162236227,0.0,0.0003388210162236227,0.0,0,3.183452577472261,0.0003388210162236227
2024-11-19,SHORT_TERM_WATCH,NONE,NONE,1.0,0.0036554294963737632,0.0,0.0036554294963737632,0.0,0,3.0684490944435105,SHORT_TERM_WATCH,NONE,NONE,1.0,0.0036554294963737632,0.0,0.0036554294963737632,0.0,0,3.1823743221704195,0.0036554294963737632
2024-11-18,SHORT_TERM_WATCH,NONE,NONE,1.0,0.0040973288821755105,0.0,0.0040973288821755105,0.0,0,3.057273446907206,SHORT_TERM_WATCH,NONE,NONE,1.0,0.0040973288821755105,0.0,0.0040973288821755105,0.0,0,3.1707837457396204,0.0040973288821755105
2024-11-15,SHORT_TERM_WATCH,NONE,NONE,1.0,-0.012808494734805276,0.0,-0.012808494734805276,0.0,0,3.0447979084963364,SHORT_TERM_WATCH,NONE,NONE,1.0,-0.012808494734805276,0.0,-0.012808494734805276,0.0,0,3.157845016149517,-0.012808494734805276
2024-11-14,HOLD_STRATEGIC,NONE,NONE,1.0,-0.006430142903016134,0.0,-0.006430142903016134,0.0,0,3.084303189661661,HOLD_STRATEGIC,NONE,NONE,1.0,-0.006430142903016134,0.0,-0.006430142903016134,0.0,0,3.1988170474595075,-0.006430142903016134
2024-11-13,HOLD_STRATEGIC,NONE,NONE,1.0,0.00048579591900277386,0.0,0.00048579591900277386,0.0,0,3.1042640511190522,HOLD_STRATEGIC,NONE,NONE,1.0,0.00048579591900277386,0.0,0.00048579591900277386,0.0,0,3.219519014803673,0.00048579591900277386
2024-11-12,HOLD_STRATEGIC,NONE,NONE,1.0,-0.003106369055145941,0.0,-0.003106369055145941,0.0,0,3.102756744554889,HOLD_STRATEGIC,NONE,NONE,1.0,-0.003106369055145941,0.0,-0.003106369055145941,0.0,0,3.217955745035203,-0.003106369055145941
2024-11-11,HOLD_STRATEGIC,NONE,NONE,1.0,0.0009528204219899639,0.0,0.0009528204219899639,0.0,0,3.1124250855270303,HOLD_STRATEGIC,NONE,NONE,1.0,0.0009528204219899639,0.0,0.0009528204219899639,0.0,0,3.227983051697532,0.0009528204219899639
2024-11-08,HOLD_STRATEGIC,NONE,NONE,1.0,0.004331699583526527,0.0,0.004331699583526527,0.0,0,3.109462326321103,HOLD_STRATEGIC,NONE,NONE,1.0,0.004331699583526527,0.0,0.004331699583526527,0.0,0,3.2249102913128835,0.004331699583526527
2024-11-07,HOLD_STRATEGIC,NONE,NONE,1.0,0.007732072780885613,0.0,0.007732072780885613,0.0,0,3.0960511627886746,HOLD_STRATEGIC,NONE,NONE,1.0,0.007732072780885613,0.0,0.007732072780885613,0.0,0,3.2110011987575224,0.007732072780885613
2024-11-06,HOLD_STRATEGIC,NONE,NONE,1.0,0.024865656308564077,0.0,0.024865656308564077,0.0,0,3.0722959469226487,HOLD_STRATEGIC,NONE,NONE,1.0,0.024865656308564077,0.0,0.024865656308564077,0.0,0,3.1863640004000353,0.024865656308564077
2024-11-05,SHORT_TERM_WATCH,NONE,NONE,1.0,0.012091723159443069,0.0,0.012091723159443069,0.0,0,2.997754806213986,SHORT_TERM_WATCH,NONE,NONE,1.0,0.012091723159443069,0.0,0.012091723159443069,0.0,0,3.1090552998691687,0.012091723159443069
2024-11-04,SHORT_TERM_WATCH,NONE,NONE,1.0,-0.0021540078738687685,0.0,-0.0021540078738687685,0.0,0,2.9619398495384446,SHORT_TERM_WATCH,NONE,NONE,1.0,-0.0021540078738687685,0.0,-0.0021540078738687685,0.0,0,3.0719106072359152,-0.0021540078738687685
2024-11-01,SHORT_TERM_WATCH,NONE,NONE,1.0,0.0042207241741061274,0.0,0.0042207241741061274,0.0,0,2.9683336636221562,SHORT_TERM_WATCH,NONE,NONE,1.0,0.0042207241741061274,0.0,0.0042207241741061274,0.0,0,3.0785418105358437,0.0042207241741061274
2024-10-31,SHORT_TERM_WATCH,NONE,NONE,1.0,-0.019603293637058927,0.0,-0.019603293637058927,0.0,0,2.9558578031372345,SHORT_TERM_WATCH,NONE,NONE,1.0,-0.019603293637058927,0.0,-0.019603293637058927,0.0,0,3.0656027469137386,-0.019603293637058927
2024-10-30,HOLD_STRATEGIC,NONE,NONE,1.0,-0.003025298722422076,0.0,-0.003025298722422076,0.0,0,3.0149609683031526,HOLD_STRATEGIC,NONE,NONE,1.0,-0.003025298722422076,0.0,-0.003025298722422076,0.0,0,3.1269002915018547,-0.003025298722422076
2024-10-29,HOLD_STRATEGIC,NONE,NONE,1.0,0.0016184650951525104,0.0,0.0016184650951525104,0.0,0,3.024109803829141,HOLD_STRATEGIC,NONE,NONE,1.0,0.0016184650951525104,0.0,0.0016184650951525104,0.0,0,3.1363888045452644,0.0016184650951525104
2024-10-28,SHORT_TERM_WATCH,NONE,NONE,1.0,0.003091567186586097,0.0,0.003091567186586097,0.0,0,3.0192232963095926,SHORT_TERM_WATCH,NONE,NONE,1.0,0.003091567186586097,0.0,0.003091567186586097,0.0,0,3.131320871013806,0.003091567186586097
2024-10-25,SHORT_TERM_WATCH,NONE,NONE,1.0,-0.00034550435720570594,0.0,-0.00034550435720570594,0.0,0,3.0099179327942487,SHORT_TERM_WATCH,NONE,NONE,1.0,-0.00034550435720570594,0.0,-0.00034550435720570594,0.0,0,3.121670018417517,-0.00034550435720570594
2024-10-24,SHORT_TERM_WATCH,NONE,NONE,1.0,0.0021626250284343396,0.0,0.0021626250284343396,0.0,0,3.0109582319827632,SHORT_TERM_WATCH,NONE,NONE,1.0,0.0021626250284343396,0.0,0.0021626250284343396,0.0,0,3.1227489417833625,0.0021626250284343396
2024-10-23,SHORT_TERM_WATCH,NONE,NONE,1.0,-0.009137287255054694,0.0,-0.009137287255054694,0.0,0,3.004460710054252,SHORT_TERM_WATCH,NONE,NONE,1.0,-0.009137287255054694,0.0,-0.009137287255054694,0.0,0,3.1160101801788516,-0.009137287255054694
2024-10-22,HOLD_STRATEGIC,NONE,NONE,1.0,-0.0005312381064610516,0.0,-0.0005312381064610516,0.0,0,3.0321664862442153,HOLD_STRATEGIC,NONE,NONE,1.0,-0.0005312381064610516,0.0,-0.0005312381064610516,0.0,0,3.1447446150705374,-0.0005312381064610516
2024-10-21,HOLD_STRATEGIC,NONE,NONE,1.0,-0.0016422893481716772,0.0,-0.0016422893481716772,0.0,0,3.0337781448012824,HOLD_STRATEGIC,NONE,NONE,1.0,-0.0016422893481716772,0.0,-0.0016422893481716772,0.0,0,3.1464161112075937,-0.0016422893481716772
2024-10-18,HOLD_STRATEGIC,NONE,NONE,1.0,0.003846749254828641,0.0,0.003846749254828641,0.0,0,3.038768682239682,HOLD_STRATEGIC,NONE,NONE,1.0,0.003846749254828641,0.0,0.003846749254828641,0.0,0,3.151591937075637,0.003846749254828641
2024-10-17,HOLD_STRATEGIC,NONE,NONE,1.0,8.586898669693532e-05,0.0,8.586898669693532e-05,0.0,0,3.0271240948834155,HOLD_STRATEGIC,NONE,NONE,1.0,8.586898669693532e-05,0.0,8.586898669693532e-05,0.0,0,3.1395150100502027,8.586898669693532e-05
2024-10-16,HOLD_STRATEGIC,NONE,NONE,1.0,0.004346414969082613,0.0,0.004346414969082613,0.0,0,3.026864181123313,HOLD_STRATEGIC,NONE,NONE,1.0,0.004346414969082613,0.0,0.004346414969082613,0.0,0,3.1392454462247423,0.004346414969082613
2024-10-15,HOLD_STRATEGIC,NONE,NONE,1.0,-0.007769884595343557,0.0,-0.007769884595343557,0.0,0,3.013765107347439,HOLD_STRATEGIC,NONE,NONE,1.0,-0.007769884595343557,0.0,-0.007769884595343557,0.0,0,3.125660030679135,-0.007769884595343557
2024-10-14,HOLD_STRATEGIC,NONE,NONE,1.0,0.008178626400423106,0.0,0.008178626400423106,0.0,0,3.037365083520318,HOLD_STRATEGIC,NONE,NONE,1.0,0.008178626400423106,0.0,0.008178626400423106,0.0,0,3.1501362256117496,0.008178626400423106
2024-10-11,HOLD_STRATEGIC,NONE,NONE,1.0,0.00598808963808839,0.0,0.00598808963808839,0.0,0,3.0127251302329765,HOLD_STRATEGIC,NONE,NONE,1.0,0.00598808963808839,0.0,0.00598808963808839,0.0,0,3.124581441345291,0.00598808963808839
2024-10-10,HOLD_STRATEGIC,NONE,NONE,1.0,-0.0017500184384802164,0.0,-0.0017500184384802164,0.0,0,2.9947920470080582,HOLD_STRATEGIC,NONE,NONE,1.0,-0.0017500184384802164,0.0,-0.0017500184384802164,0.0,0,3.10598253948452,-0.0017500184384802164
2024-10-09,HOLD_STRATEGIC,NONE,NONE,1.0,0.006926514839335152,0.0,0.006926514839335152,0.0,0,3.0000421761325082,HOLD_STRATEGIC,NONE,NONE,1.0,0.006926514839335152,0.0,0.006926514839335152,0.0,0,3.1114275951460217,0.006926514839335152
2024-10-08,HOLD_STRATEGIC,NONE,NONE,1.0,0.009457535807176232,0.0,0.009457535807176232,0.0,0,2.9794052812396083,HOLD_STRATEGIC,NONE,NONE,1.0,0.009457535807176232,0.0,0.009457535807176232,0.0,0,3.0900244946300575,0.009457535807176232
